Id,path,speakerId,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange
1148,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/8a886a30-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1149,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/ab2cee90-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1150,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/a020fab0-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1151,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/c5a22610-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1152,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/f75472c0-4514-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
1153,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/dea0e790-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1154,dsl_data/audio/speakers/7B4XmNppyrCK977p/0ca84f80-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1155,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/1baac7a0-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1156,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/186a4f00-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
1157,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/782a1f40-45be-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1158,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/815fb990-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1159,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/3bcf2b10-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
1160,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/f3115a50-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1161,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/d1a28440-45a5-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1162,dsl_data/audio/speakers/7B4XmNppyrCK977p/1d6e53e0-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1163,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/444b6c00-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1164,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/46accbb0-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
1165,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/48338960-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1166,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/3ffa9300-452a-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1167,dsl_data/audio/speakers/7B4XmNppyrCK977p/9f99ca70-45c9-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1168,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/581f6680-4594-11e9-9600-8f19ade2128c.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1169,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/5838e490-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
1170,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/adfb77e0-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1171,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/4ee9c3d0-4594-11e9-9600-8f19ade2128c.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1172,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/532d9190-45a0-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1173,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/dce7f660-44f0-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
1174,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/59f16cf0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1175,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/badd1450-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
1176,dsl_data/audio/speakers/7B4XmNppyrCK977p/ada88c20-45cc-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1177,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/badf68d0-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
1178,dsl_data/audio/speakers/7B4XmNppyrCK977p/f464c010-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1179,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/ce0cd970-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1180,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/e8766640-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1181,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/3fd453d0-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1182,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/eb217050-459d-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1183,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/720fdde0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1184,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/89953e80-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
1185,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/dc5698c0-4525-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1186,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/d76e7aa0-459b-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1187,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/23897230-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
1188,dsl_data/audio/speakers/7B4XmNppyrCK977p/f10ec500-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1189,dsl_data/audio/speakers/7B4XmNppyrCK977p/29fb5460-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1190,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/a0ce1e40-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
1191,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/38e72980-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1192,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/930df3f0-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1193,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/1ece62b0-4516-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
1194,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/ec5e3eb0-44f0-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
1195,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/74276da0-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1196,dsl_data/audio/speakers/7B4XmNppyrCK977p/eaf8cb20-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1197,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/8ccdfa10-45bf-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1198,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/7ab0c800-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1199,dsl_data/audio/speakers/7B4XmNppyrCK977p/03379fa0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1200,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/493a52f0-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1201,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/7626e660-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
1202,dsl_data/audio/speakers/7B4XmNppyrCK977p/fdb10290-45c9-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1203,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/b711ec70-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1204,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/b792cb50-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1205,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/321802b0-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1206,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/2aad3f80-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1207,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/4040d670-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1208,dsl_data/audio/speakers/7B4XmNppyrCK977p/d258d4c0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1209,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/1a316380-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1210,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/2e881830-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1211,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/75e62090-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1212,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/71fff040-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1213,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/a2818ed0-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1214,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/f8dec6a0-44f0-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
1215,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/81d08300-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1216,dsl_data/audio/speakers/7B4XmNppyrCK977p/3e3dd550-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1217,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/eb51e080-452c-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1218,dsl_data/audio/speakers/7B4XmNppyrCK977p/e1f0fcf0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1219,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/aebd4990-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1220,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/6eae7eb0-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
1221,dsl_data/audio/speakers/7B4XmNppyrCK977p/31e15780-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1222,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/83f269e0-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
1223,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/105cf410-45c2-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1224,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/d38770e0-45a5-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1225,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/437f0530-4532-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1226,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/74731680-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
1227,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/b2a26ab0-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1228,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/5b98a790-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1229,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/f87ef790-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1230,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/17708c00-45c0-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1231,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/9d0c2420-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1232,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/d194a800-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1233,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/63f33cb0-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1234,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/56dc84b0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1235,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/cb85ff10-45be-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1236,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/fd301500-4514-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
1237,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/24f31240-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1238,dsl_data/audio/speakers/aokxBz9LxXHzZzay/656f2cc0-44cd-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
1239,dsl_data/audio/speakers/aokxBz9LxXHzZzay/62b58b00-44cd-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
1240,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/dbf12ac0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1241,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/f0d531b0-45bd-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1242,dsl_data/audio/speakers/7B4XmNppyrCK977p/0725b7d0-45cf-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1243,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/f4a8dac0-4514-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
1244,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/1e8322b0-4533-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1245,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/3536a030-45cf-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1246,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/88d110e0-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
1247,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/e193aeb0-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
1248,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/7e70a330-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1249,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/bcdba300-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1250,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/907b57a0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1251,dsl_data/audio/speakers/7B4XmNppyrCK977p/25507480-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1252,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/c0e8d070-44ea-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1253,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/76677c60-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1254,dsl_data/audio/speakers/aokxBz9LxXHzZzay/80fba270-44cd-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
1255,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/7aba4cc0-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1256,dsl_data/audio/speakers/7B4XmNppyrCK977p/32a47910-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1257,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/1a19cb90-4527-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
1258,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/ad7cc4a0-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1259,dsl_data/audio/speakers/7B4XmNppyrCK977p/008773c0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1260,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/d20bc010-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1261,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/25e047c0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1262,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/de98c3c0-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1263,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/fc3666c0-4598-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1264,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/38a728f0-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1265,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/b72840f0-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1266,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/e607a440-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1267,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/39090630-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
1268,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/c4253080-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1269,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/080c06c0-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1270,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/92a969b0-45c9-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
1271,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/53500560-44ea-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1272,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/4cb44dd0-44f2-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
1273,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/cc173e30-45a0-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1274,dsl_data/audio/speakers/aokxBz9LxXHzZzay/6b61b260-44cd-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
1275,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/81df0350-452a-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1276,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/853ce310-4524-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
1277,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/dde3d300-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1278,dsl_data/audio/speakers/aokxBz9LxXHzZzay/f5fe2270-44d0-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
1279,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/6c4bbb40-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1280,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/ab425410-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1281,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/e25e4b80-450e-11e9-9539-7f047cfe24d1.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
1282,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/be29ca20-452f-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
1283,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/1c6e7220-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
1284,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/c956d3c0-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1285,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/cef80420-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
1286,dsl_data/audio/speakers/7B4XmNppyrCK977p/1aff4fb0-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
1287,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/f4a428f0-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1288,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/1f3ca7e0-45a5-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
1289,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/3ee99500-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
1290,dsl_data/audio/speakers/7B4XmNppyrCK977p/5401ea00-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
