Id,path,speakerId,action,object,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange
8976,dsl_data/audio/speakers/8B9N9jOOXGUordVG/70ffa750-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,volume,native,English (United States),English (United States),female,41-65
8977,dsl_data/audio/speakers/8B9N9jOOXGUordVG/7413ec30-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,volume,native,English (United States),English (United States),female,41-65
8978,dsl_data/audio/speakers/8B9N9jOOXGUordVG/78470e90-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,volume,native,English (United States),English (United States),female,41-65
8979,dsl_data/audio/speakers/8B9N9jOOXGUordVG/7cda5250-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,volume,native,English (United States),English (United States),female,41-65
8980,dsl_data/audio/speakers/8B9N9jOOXGUordVG/84a36cb0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,volume,native,English (United States),English (United States),female,41-65
8981,dsl_data/audio/speakers/8B9N9jOOXGUordVG/883ebbe0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8982,dsl_data/audio/speakers/8B9N9jOOXGUordVG/8bc74660-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8983,dsl_data/audio/speakers/8B9N9jOOXGUordVG/8f7cd450-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8984,dsl_data/audio/speakers/8B9N9jOOXGUordVG/93f0f750-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8985,dsl_data/audio/speakers/8B9N9jOOXGUordVG/97ef7520-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8986,dsl_data/audio/speakers/8B9N9jOOXGUordVG/9cdcbfc0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8987,dsl_data/audio/speakers/8B9N9jOOXGUordVG/9fddf1d0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8988,dsl_data/audio/speakers/8B9N9jOOXGUordVG/a38f6110-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8989,dsl_data/audio/speakers/8B9N9jOOXGUordVG/a70c2bc0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8990,dsl_data/audio/speakers/8B9N9jOOXGUordVG/aac674a0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8991,dsl_data/audio/speakers/8B9N9jOOXGUordVG/ae685380-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8992,dsl_data/audio/speakers/8B9N9jOOXGUordVG/b2247120-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8993,dsl_data/audio/speakers/8B9N9jOOXGUordVG/b694eaa0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8994,dsl_data/audio/speakers/8B9N9jOOXGUordVG/b992c150-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8995,dsl_data/audio/speakers/8B9N9jOOXGUordVG/bc5cb6c0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8996,dsl_data/audio/speakers/8B9N9jOOXGUordVG/c1118c40-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8997,dsl_data/audio/speakers/8B9N9jOOXGUordVG/c4de4bb0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8998,dsl_data/audio/speakers/8B9N9jOOXGUordVG/ca4ab160-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,volume,native,English (United States),English (United States),female,41-65
8999,dsl_data/audio/speakers/8B9N9jOOXGUordVG/ce0b89f0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,heat,native,English (United States),English (United States),female,41-65
9000,dsl_data/audio/speakers/8B9N9jOOXGUordVG/d2d10140-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,heat,native,English (United States),English (United States),female,41-65
9001,dsl_data/audio/speakers/8B9N9jOOXGUordVG/d63ded70-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,heat,native,English (United States),English (United States),female,41-65
9002,dsl_data/audio/speakers/8B9N9jOOXGUordVG/da83fb90-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,heat,native,English (United States),English (United States),female,41-65
9003,dsl_data/audio/speakers/8B9N9jOOXGUordVG/df008300-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,heat,native,English (United States),English (United States),female,41-65
9004,dsl_data/audio/speakers/8B9N9jOOXGUordVG/e1951090-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,heat,native,English (United States),English (United States),female,41-65
9005,dsl_data/audio/speakers/8B9N9jOOXGUordVG/e43cff10-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,increase,heat,native,English (United States),English (United States),female,41-65
9006,dsl_data/audio/speakers/8B9N9jOOXGUordVG/61f60e10-45ea-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,heat,native,English (United States),English (United States),female,41-65
9007,dsl_data/audio/speakers/8B9N9jOOXGUordVG/667888f0-45ea-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,heat,native,English (United States),English (United States),female,41-65
9008,dsl_data/audio/speakers/8B9N9jOOXGUordVG/69687cf0-45ea-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,heat,native,English (United States),English (United States),female,41-65
9009,dsl_data/audio/speakers/8B9N9jOOXGUordVG/6d7a0d90-45ea-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,heat,native,English (United States),English (United States),female,41-65
9010,dsl_data/audio/speakers/8B9N9jOOXGUordVG/70a005b0-45ea-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,heat,native,English (United States),English (United States),female,41-65
9011,dsl_data/audio/speakers/8B9N9jOOXGUordVG/7426bb70-45ea-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,heat,native,English (United States),English (United States),female,41-65
9012,dsl_data/audio/speakers/8B9N9jOOXGUordVG/782d4f90-45ea-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,decrease,heat,native,English (United States),English (United States),female,41-65
9013,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/144762d0-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,deactivate,lights,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9014,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/17338640-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,change language,none,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9015,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/1d466520-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,activate,music,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9016,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/2e17d0a0-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,deactivate,lights,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9017,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/31390dd0-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,deactivate,lights,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9018,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/33f34bd0-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,deactivate,lights,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9019,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/36803840-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9020,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/3cdc0700-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9021,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/3fca7460-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9022,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/42b649b0-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,decrease,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9023,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/45d42b80-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,decrease,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9024,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/48ef0010-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,decrease,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9025,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/4bb10640-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,heat,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9026,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/4efef8c0-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,heat,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9027,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/51c7dcc0-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,heat,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9028,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/63247140-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,decrease,heat,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9029,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/0f5fc810-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,activate,music,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9030,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/123b22a0-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,activate,music,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9031,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/14d3f5f0-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,activate,music,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9032,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/177d9220-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,activate,music,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9033,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/b132c890-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9034,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/b3ea2060-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9035,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/b6884ae0-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9036,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/b9184490-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9037,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/bb584980-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9038,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/bdb80b70-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9039,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/c594d4e0-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9040,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/c7ffe170-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9041,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/44cfebd0-4509-11e9-9539-7f047cfe24d1.wav,9MX3AgZzVgCw4W4j,increase,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9042,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/bf9bed00-4509-11e9-9539-7f047cfe24d1.wav,9MX3AgZzVgCw4W4j,decrease,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9043,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/cc514090-4509-11e9-9539-7f047cfe24d1.wav,9MX3AgZzVgCw4W4j,decrease,volume,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9044,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/ded03f90-450a-11e9-9539-7f047cfe24d1.wav,9MX3AgZzVgCw4W4j,decrease,heat,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9045,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/e681b340-450a-11e9-9539-7f047cfe24d1.wav,9MX3AgZzVgCw4W4j,decrease,heat,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9046,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/e90aa810-450a-11e9-9539-7f047cfe24d1.wav,9MX3AgZzVgCw4W4j,decrease,heat,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9047,dsl_data/audio/speakers/9MX3AgZzVgCw4W4j/ef1326b0-450a-11e9-9539-7f047cfe24d1.wav,9MX3AgZzVgCw4W4j,decrease,heat,advanced,Spanish (Venezuela),Spanish (Venezuela),female,22-40
9048,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/cfd0fbf0-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,deactivate,lights,native,English (United States),English (United States),female,22-40
9049,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/d20bd0c0-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,change language,none,native,English (United States),English (United States),female,22-40
9050,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/dee12f70-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,activate,music,native,English (United States),English (United States),female,22-40
9051,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/e8eff410-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,deactivate,lights,native,English (United States),English (United States),female,22-40
9052,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/eb0f9fc0-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,deactivate,lights,native,English (United States),English (United States),female,22-40
9053,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/ecc6c5a0-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,deactivate,lights,native,English (United States),English (United States),female,22-40
9054,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/ee917380-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9055,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/f093fa40-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9056,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/f2be7b60-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9057,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/f6ba6120-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9058,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/f8b21270-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9059,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/faca1d00-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9060,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/fcabfc60-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,heat,native,English (United States),English (United States),female,22-40
9061,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/fe9b7050-45ce-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,heat,native,English (United States),English (United States),female,22-40
9062,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/008f7820-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,heat,native,English (United States),English (United States),female,22-40
9063,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/08c473b0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,heat,native,English (United States),English (United States),female,22-40
9064,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/0ae13930-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,heat,native,English (United States),English (United States),female,22-40
9065,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/0dde2580-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,heat,native,English (United States),English (United States),female,22-40
9066,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/0fc36040-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,heat,native,English (United States),English (United States),female,22-40
9067,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/11c48770-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,heat,native,English (United States),English (United States),female,22-40
9068,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/1bb22f80-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,activate,music,native,English (United States),English (United States),female,22-40
9069,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/1d79d020-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,activate,music,native,English (United States),English (United States),female,22-40
9070,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/1f1d46f0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,activate,music,native,English (United States),English (United States),female,22-40
9071,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/24611600-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,activate,music,native,English (United States),English (United States),female,22-40
9072,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/897cb8f0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,deactivate,lights,native,English (United States),English (United States),female,22-40
9073,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/dcd53d60-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9074,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/df0786b0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9075,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/e2a45c80-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9076,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/e4589c30-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9077,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/e7067e20-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9078,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/e8e2b830-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9079,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/eaf56b90-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9080,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/ed2d8140-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9081,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/ef38e1a0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9082,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/f11edfb0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9083,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/f2facba0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9084,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/f4cf1670-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9085,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/f68970a0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9086,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/f88874f0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9087,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/fa9757c0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9088,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/fc77d790-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9089,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/fefcadb0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9090,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/0167e150-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9091,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/04647f80-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,increase,volume,native,English (United States),English (United States),female,22-40
9092,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/0642dc70-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9093,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/08329e80-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9094,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/15fcbd70-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9095,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/1827b3c0-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9096,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/1a8070d0-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9097,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/1c538320-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9098,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/1e27f500-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9099,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/1ffb2e60-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9100,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/21e28c00-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9101,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/23ee6190-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9102,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/25da2c00-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9103,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/27dd4f00-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
9104,dsl_data/audio/speakers/D4jGxZ7KamfVo4E2V/299e8700-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,decrease,volume,native,English (United States),English (United States),female,22-40
